origin_FIPS,origin_county,destination_FIPS,destination_county,people_outflow,agi_outflow,agi_capita_outflow,year
47037,"Davidson County, TN",47093,"Knox County, TN",435,19331000,44439.08045977011,2021
47037,"Davidson County, TN",17031,"Cook County, IL",350,16996000,48560.0,2021
47037,"Davidson County, TN",06037,"Los Angeles County, CA",338,33995000,100576.92307692308,2021
47037,"Davidson County, TN",13121,"Fulton County, GA",331,18026000,54459.21450151057,2021
47037,"Davidson County, TN",48113,"Dallas County, TX",260,13977000,53757.692307692305,2021
47037,"Davidson County, TN",48201,"Harris County, TX",281,14432000,51359.430604982204,2021
47037,"Davidson County, TN",08031,"Denver County, CO",209,12761000,61057.416267942586,2021
47037,"Davidson County, TN",04013,"Maricopa County, AZ",258,11980000,46434.108527131786,2021
47037,"Davidson County, TN",21111,"Jefferson County, KY",239,8731000,36531.38075313807,2021
47037,"Davidson County, TN",36061,"New York County, NY",179,13289000,74240.22346368716,2021
47037,"Davidson County, TN",37119,"Mecklenburg County, NC",196,12424000,63387.755102040814,2021
47037,"Davidson County, TN",21227,"Warren County, KY",222,5853000,26364.864864864863,2021
47037,"Davidson County, TN",12057,"Hillsborough County, FL",220,16071000,73050.0,2021
47037,"Davidson County, TN",47113,"Madison County, TN",232,5407000,23306.03448275862,2021
47037,"Davidson County, TN",53033,"King County, WA",171,9656000,56467.836257309944,2021
47037,"Davidson County, TN",48453,"Travis County, TX",168,11276000,67119.04761904762,2021
47037,"Davidson County, TN",06073,"San Diego County, CA",177,8903000,50299.43502824859,2021
47037,"Davidson County, TN",12103,"Pinellas County, FL",158,10201000,64563.29113924051,2021
47037,"Davidson County, TN",13089,"DeKalb County, GA",171,6374000,37274.85380116959,2021
47037,"Davidson County, TN",39049,"Franklin County, OH",196,6289000,32086.73469387755,2021
47037,"Davidson County, TN",47081,"Hickman County, TN",200,5583000,27915.0,2021
47037,"Davidson County, TN",01073,"Jefferson County, AL",174,11889000,68327.58620689655,2021
47037,"Davidson County, TN",01089,"Madison County, AL",181,6844000,37812.154696132595,2021
47037,"Davidson County, TN",18097,"Marion County, IN",166,6341000,38198.79518072289,2021
47037,"Davidson County, TN",47141,"Putnam County, TN",160,5352000,33450.0,2021
47037,"Davidson County, TN",12095,"Orange County, FL",159,9167000,57654.088050314465,2021
47037,"Davidson County, TN",47117,"Marshall County, TN",176,5183000,29448.863636363636,2021
47037,"Davidson County, TN",42101,"Philadelphia County, PA",121,6865000,56735.53719008264,2021
47037,"Davidson County, TN",13135,"Gwinnett County, GA",143,5354000,37440.55944055944,2021
47037,"Davidson County, TN",47003,"Bedford County, TN",175,5214000,29794.285714285714,2021
47037,"Davidson County, TN",12099,"Palm Beach County, FL",133,22954000,172586.46616541353,2021
47037,"Davidson County, TN",11001,"District of Columbia, DC",121,8660000,71570.2479338843,2021
47037,"Davidson County, TN",36047,"Kings County, NY",110,5346000,48600.0,2021
47037,"Davidson County, TN",37183,"Wake County, NC",149,10962000,73570.46979865772,2021
47037,"Davidson County, TN",45019,"Charleston County, SC",132,6632000,50242.42424242424,2021
47037,"Davidson County, TN",13067,"Cobb County, GA",139,6691000,48136.69064748201,2021
47037,"Davidson County, TN",12031,"Duval County, FL",144,5908000,41027.77777777778,2021
47037,"Davidson County, TN",48439,"Tarrant County, TX",154,6934000,45025.97402597403,2021
47037,"Davidson County, TN",32003,"Clark County, NV",126,6575000,52182.53968253968,2021
47037,"Davidson County, TN",47031,"Coffee County, TN",126,3379000,26817.460317460318,2021
47037,"Davidson County, TN",29189,"St. Louis County, MO",112,5032000,44928.57142857143,2021
47037,"Davidson County, TN",12011,"Broward County, FL",107,4778000,44654.20560747664,2021
47037,"Davidson County, TN",39061,"Hamilton County, OH",103,3941000,38262.1359223301,2021
47037,"Davidson County, TN",27053,"Hennepin County, MN",95,4964000,52252.63157894737,2021
47037,"Davidson County, TN",12071,"Lee County, FL",107,4355000,40700.93457943925,2021
47037,"Davidson County, TN",06059,"Orange County, CA",99,6027000,60878.78787878788,2021
47037,"Davidson County, TN",25017,"Middlesex County, MA",84,4301000,51202.380952380954,2021
47037,"Davidson County, TN",48085,"Collin County, TX",87,3757000,43183.90804597701,2021
47037,"Davidson County, TN",39035,"Cuyahoga County, OH",93,4419000,47516.12903225807,2021
47037,"Davidson County, TN",48029,"Bexar County, TX",97,4308000,44412.37113402062,2021
47037,"Davidson County, TN",26125,"Oakland County, MI",82,4054000,49439.0243902439,2021
47037,"Davidson County, TN",47041,"DeKalb County, TN",88,3723000,42306.818181818184,2021
47037,"Davidson County, TN",47179,"Washington County, TN",93,4377000,47064.51612903226,2021
47037,"Davidson County, TN",25025,"Suffolk County, MA",76,6294000,82815.78947368421,2021
47037,"Davidson County, TN",12127,"Volusia County, FL",90,4575000,50833.333333333336,2021
47037,"Davidson County, TN",26163,"Wayne County, MI",94,2964000,31531.91489361702,2021
47037,"Davidson County, TN",42003,"Allegheny County, PA",79,3318000,42000.0,2021
47037,"Davidson County, TN",08059,"Jefferson County, CO",78,3491000,44756.41025641026,2021
47037,"Davidson County, TN",47159,"Smith County, TN",88,3088000,35090.90909090909,2021
47037,"Davidson County, TN",41051,"Multnomah County, OR",69,5314000,77014.49275362318,2021
47037,"Davidson County, TN",21067,"Fayette County, KY",78,2718000,34846.153846153844,2021
47037,"Davidson County, TN",12033,"Escambia County, FL",77,4804000,62389.61038961039,2021
47037,"Davidson County, TN",13051,"Chatham County, GA",78,3312000,42461.53846153846,2021
47037,"Davidson County, TN",47177,"Warren County, TN",89,2154000,24202.247191011236,2021
47037,"Davidson County, TN",21047,"Christian County, KY",80,1885000,23562.5,2021
47037,"Davidson County, TN",12115,"Sarasota County, FL",71,5519000,77732.39436619719,2021
47037,"Davidson County, TN",47111,"Macon County, TN",87,2266000,26045.97701149425,2021
47037,"Davidson County, TN",29510,"St. Louis city, MO",56,2669000,47660.71428571428,2021
47037,"Davidson County, TN",55079,"Milwaukee County, WI",64,2700000,42187.5,2021
47037,"Davidson County, TN",47009,"Blount County, TN",77,5177000,67233.76623376623,2021
47037,"Davidson County, TN",47035,"Cumberland County, TN",85,2630000,30941.176470588234,2021
47037,"Davidson County, TN",47169,"Trousdale County, TN",57,1005000,17631.57894736842,2021
47037,"Davidson County, TN",26081,"Kent County, MI",60,2638000,43966.666666666664,2021
47037,"Davidson County, TN",36081,"Queens County, NY",58,2778000,47896.55172413793,2021
47037,"Davidson County, TN",01003,"Baldwin County, AL",80,2673000,33412.5,2021
47037,"Davidson County, TN",05119,"Pulaski County, AR",73,2572000,35232.87671232877,2021
47037,"Davidson County, TN",06075,"San Francisco County, CA",57,4568000,80140.35087719298,2021
47037,"Davidson County, TN",06085,"Santa Clara County, CA",65,4966000,76400.0,2021
47037,"Davidson County, TN",21213,"Simpson County, KY",66,1891000,28651.515151515152,2021
47037,"Davidson County, TN",37021,"Buncombe County, NC",54,2992000,55407.40740740741,2021
47037,"Davidson County, TN",49035,"Salt Lake County, UT",62,2449000,39500.0,2021
47037,"Davidson County, TN",17043,"DuPage County, IL",66,3332000,50484.84848484849,2021
47037,"Davidson County, TN",51059,"Fairfax County, VA",70,4515000,64500.0,2021
47037,"Davidson County, TN",08005,"Arapahoe County, CO",60,2763000,46050.0,2021
47037,"Davidson County, TN",47051,"Franklin County, TN",69,4927000,71405.79710144928,2021
47037,"Davidson County, TN",08041,"El Paso County, CO",64,2754000,43031.25,2021
47037,"Davidson County, TN",12005,"Bay County, FL",62,1866000,30096.774193548386,2021
47037,"Davidson County, TN",01083,"Limestone County, AL",63,3247000,51539.68253968254,2021
47037,"Davidson County, TN",47163,"Sullivan County, TN",61,1781000,29196.72131147541,2021
47037,"Davidson County, TN",01117,"Shelby County, AL",50,2447000,48940.0,2021
47037,"Davidson County, TN",08013,"Boulder County, CO",47,3065000,65212.765957446805,2021
47037,"Davidson County, TN",09009,"New Haven County, CT",52,3247000,62442.307692307695,2021
47037,"Davidson County, TN",12009,"Brevard County, FL",55,2838000,51600.0,2021
47037,"Davidson County, TN",34017,"Hudson County, NJ",55,2179000,39618.181818181816,2021
47037,"Davidson County, TN",48491,"Williamson County, TX",66,2877000,43590.90909090909,2021
47037,"Davidson County, TN",12091,"Okaloosa County, FL",52,2083000,40057.692307692305,2021
47037,"Davidson County, TN",06065,"Riverside County, CA",50,2275000,45500.0,2021
47037,"Davidson County, TN",47155,"Sevier County, TN",48,1568000,32666.666666666668,2021
47037,"Davidson County, TN",51760,"Richmond city, VA",55,3367000,61218.181818181816,2021
47037,"Davidson County, TN",22071,"Orleans Parish, LA",43,2155000,50116.27906976744,2021
47037,"Davidson County, TN",28033,"DeSoto County, MS",58,1755000,30258.620689655174,2021
47037,"Davidson County, TN",48121,"Denton County, TX",62,2299000,37080.645161290326,2021
47037,"Davidson County, TN",04019,"Pima County, AZ",54,3301000,61129.62962962963,2021
47037,"Davidson County, TN",20091,"Johnson County, KS",61,3553000,58245.901639344265,2021
47037,"Davidson County, TN",24033,"Prince George, MD",41,1913000,46658.53658536585,2021
47037,"Davidson County, TN",24510,"Baltimore city, MD",40,1730000,43250.0,2021
47037,"Davidson County, TN",26161,"Washtenaw County, MI",47,2664000,56680.85106382979,2021
47037,"Davidson County, TN",40109,"Oklahoma County, OK",58,1666000,28724.137931034482,2021
47037,"Davidson County, TN",45045,"Greenville County, SC",54,2600000,48148.148148148146,2021
47037,"Davidson County, TN",47015,"Cannon County, TN",55,1359000,24709.090909090908,2021
47037,"Davidson County, TN",47085,"Humphreys County, TN",55,1897000,34490.90909090909,2021
47037,"Davidson County, TN",39153,"Summit County, OH",43,1589000,36953.48837209302,2021
47037,"Davidson County, TN",47011,"Bradley County, TN",51,1359000,26647.058823529413,2021
47037,"Davidson County, TN",51013,"Arlington County, VA",36,2517000,69916.66666666667,2021
47037,"Davidson County, TN",06001,"Alameda County, CA",43,2078000,48325.58139534884,2021
47037,"Davidson County, TN",12105,"Polk County, FL",57,1460000,25614.035087719298,2021
47037,"Davidson County, TN",18163,"Vanderburgh County, IN",42,1762000,41952.380952380954,2021
47037,"Davidson County, TN",47069,"Hardeman County, TN",43,867000,20162.79069767442,2021
47037,"Davidson County, TN",47099,"Lawrence County, TN",51,1088000,21333.333333333332,2021
47037,"Davidson County, TN",01101,"Montgomery County, AL",54,2088000,38666.666666666664,2021
47037,"Davidson County, TN",05007,"Benton County, AR",49,2065000,42142.857142857145,2021
47037,"Davidson County, TN",12131,"Walton County, FL",51,5679000,111352.94117647059,2021
47037,"Davidson County, TN",24031,"Montgomery County, MD",56,3100000,55357.142857142855,2021
47037,"Davidson County, TN",36055,"Monroe County, NY",52,2057000,39557.692307692305,2021
47037,"Davidson County, TN",18057,"Hamilton County, IN",56,3005000,53660.71428571428,2021
47037,"Davidson County, TN",28049,"Hinds County, MS",41,1455000,35487.80487804878,2021
47037,"Davidson County, TN",29095,"Jackson County, MO",35,1725000,49285.71428571428,2021
47037,"Davidson County, TN",06067,"Sacramento County, CA",45,1292000,28711.11111111111,2021
47037,"Davidson County, TN",09001,"Fairfield County, CT",40,1963000,49075.0,2021
47037,"Davidson County, TN",31055,"Douglas County, NE",58,1790000,30862.068965517243,2021
47037,"Davidson County, TN",53053,"Pierce County, WA",49,2848000,58122.448979591834,2021
47037,"Davidson County, TN",55025,"Dane County, WI",42,1555000,37023.80952380953,2021
47037,"Davidson County, TN",12081,"Manatee County, FL",38,2003000,52710.52631578947,2021
47037,"Davidson County, TN",24005,"Baltimore County, MD",36,1810000,50277.77777777778,2021
47037,"Davidson County, TN",47055,"Giles County, TN",34,1241000,36500.0,2021
47037,"Davidson County, TN",01097,"Mobile County, AL",46,1491000,32413.043478260868,2021
47037,"Davidson County, TN",08069,"Larimer County, CO",32,1643000,51343.75,2021
47037,"Davidson County, TN",12021,"Collier County, FL",38,3680000,96842.1052631579,2021
47037,"Davidson County, TN",13151,"Henry County, GA",47,1164000,24765.957446808512,2021
47037,"Davidson County, TN",18003,"Allen County, IN",43,1225000,28488.372093023256,2021
47037,"Davidson County, TN",21145,"McCracken County, KY",39,2343000,60076.92307692308,2021
47037,"Davidson County, TN",41067,"Washington County, OR",38,1491000,39236.84210526316,2021
47037,"Davidson County, TN",47103,"Lincoln County, TN",44,1375000,31250.0,2021
47037,"Davidson County, TN",06071,"San Bernardino County, CA",35,1015000,29000.0,2021
47037,"Davidson County, TN",12001,"Alachua County, FL",43,1582000,36790.6976744186,2021
47037,"Davidson County, TN",12113,"Santa Rosa County, FL",45,1856000,41244.444444444445,2021
47037,"Davidson County, TN",13063,"Clayton County, GA",36,861000,23916.666666666668,2021
47037,"Davidson County, TN",37063,"Durham County, NC",39,1297000,33256.41025641026,2021
47037,"Davidson County, TN",48157,"Fort Bend County, TX",46,1927000,41891.30434782609,2021
47037,"Davidson County, TN",08001,"Adams County, CO",40,1470000,36750.0,2021
47037,"Davidson County, TN",12101,"Pasco County, FL",52,2150000,41346.153846153844,2021
47037,"Davidson County, TN",12117,"Seminole County, FL",36,1340000,37222.22222222222,2021
47037,"Davidson County, TN",19153,"Polk County, IA",28,688000,24571.428571428572,2021
47037,"Davidson County, TN",37081,"Guilford County, NC",47,2162000,46000.0,2021
47037,"Davidson County, TN",39113,"Montgomery County, OH",40,934000,23350.0,2021
47037,"Davidson County, TN",47185,"White County, TN",40,1198000,29950.0,2021
47037,"Davidson County, TN",05143,"Washington County, AR",39,1730000,44358.97435897436,2021
47037,"Davidson County, TN",12111,"St. Lucie County, FL",28,1399000,49964.28571428572,2021
47037,"Davidson County, TN",17097,"Lake County, IL",35,1492000,42628.57142857143,2021
47037,"Davidson County, TN",28089,"Madison County, MS",42,1694000,40333.333333333336,2021
47037,"Davidson County, TN",36029,"Erie County, NY",37,1368000,36972.97297297297,2021
47037,"Davidson County, TN",37067,"Forsyth County, NC",37,1656000,44756.75675675676,2021
47037,"Davidson County, TN",40143,"Tulsa County, OK",39,882000,22615.384615384617,2021
47037,"Davidson County, TN",42091,"Montgomery County, PA",33,1380000,41818.181818181816,2021
47037,"Davidson County, TN",47063,"Hamblen County, TN",33,882000,26727.272727272728,2021
47037,"Davidson County, TN",01103,"Morgan County, AL",31,1195000,38548.3870967742,2021
47037,"Davidson County, TN",17197,"Will County, IL",39,1135000,29102.5641025641,2021
47037,"Davidson County, TN",21059,"Daviess County, KY",37,1414000,38216.21621621621,2021
47037,"Davidson County, TN",22033,"East Baton Rouge Parish, LA",31,1432000,46193.54838709677,2021
47037,"Davidson County, TN",36103,"Suffolk County, NY",34,2030000,59705.882352941175,2021
47037,"Davidson County, TN",47053,"Gibson County, TN",32,690000,21562.5,2021
47037,"Davidson County, TN",47079,"Henry County, TN",30,558000,18600.0,2021
47037,"Davidson County, TN",47183,"Weakley County, TN",40,1625000,40625.0,2021
47037,"Davidson County, TN",51087,"Henrico County, VA",31,1962000,63290.32258064516,2021
47037,"Davidson County, TN",06081,"San Mateo County, CA",28,2074000,74071.42857142857,2021
47037,"Davidson County, TN",09003,"Hartford County, CT",27,1621000,60037.03703703704,2021
47037,"Davidson County, TN",13059,"Clarke County, GA",31,1896000,61161.290322580644,2021
47037,"Davidson County, TN",13215,"Muscogee County, GA",34,1258000,37000.0,2021
47037,"Davidson County, TN",47005,"Benton County, TN",33,1312000,39757.57575757576,2021
47037,"Davidson County, TN",47097,"Lauderdale County, TN",31,296000,9548.387096774193,2021
47037,"Davidson County, TN",06111,"Ventura County, CA",31,1834000,59161.290322580644,2021
47037,"Davidson County, TN",13057,"Cherokee County, GA",37,1186000,32054.054054054053,2021
47037,"Davidson County, TN",13113,"Fayette County, GA",27,1406000,52074.07407407407,2021
