origin_FIPS,origin_county,destination_FIPS,destination_county,people_inflow,agi_inflow,agi_capita_inflow,year
26125,"Oakland County, MI",47149,"Rutherford County, TN",48,2091000,43562.5,2021
47011,"Bradley County, TN",47149,"Rutherford County, TN",59,1166000,19762.71186440678,2021
12099,"Palm Beach County, FL",47149,"Rutherford County, TN",60,1912000,31866.666666666668,2021
48439,"Tarrant County, TX",47149,"Rutherford County, TN",44,1756000,39909.09090909091,2021
13121,"Fulton County, GA",47149,"Rutherford County, TN",43,2236000,52000.0,2021
21111,"Jefferson County, KY",47149,"Rutherford County, TN",50,2000000,40000.0,2021
47053,"Gibson County, TN",47149,"Rutherford County, TN",43,851000,19790.697674418603,2021
47081,"Hickman County, TN",47149,"Rutherford County, TN",39,936000,24000.0,2021
47103,"Lincoln County, TN",47149,"Rutherford County, TN",38,743000,19552.63157894737,2021
08041,"El Paso County, CO",47149,"Rutherford County, TN",57,923000,16192.982456140351,2021
12105,"Polk County, FL",47149,"Rutherford County, TN",38,1022000,26894.736842105263,2021
13089,"DeKalb County, GA",47149,"Rutherford County, TN",43,1226000,28511.627906976744,2021
36103,"Suffolk County, NY",47149,"Rutherford County, TN",49,1226000,25020.408163265307,2021
37119,"Mecklenburg County, NC",47149,"Rutherford County, TN",39,1760000,45128.205128205125,2021
37183,"Wake County, NC",47149,"Rutherford County, TN",41,1651000,40268.29268292683,2021
48113,"Dallas County, TX",47149,"Rutherford County, TN",40,877000,21925.0,2021
17097,"Lake County, IL",47149,"Rutherford County, TN",56,2869000,51232.142857142855,2021
26163,"Wayne County, MI",47149,"Rutherford County, TN",37,990000,26756.756756756757,2021
39049,"Franklin County, OH",47149,"Rutherford County, TN",44,2129000,48386.36363636364,2021
55079,"Milwaukee County, WI",47149,"Rutherford County, TN",43,1257000,29232.558139534885,2021
06085,"Santa Clara County, CA",47149,"Rutherford County, TN",32,2284000,71375.0,2021
17111,"McHenry County, IL",47149,"Rutherford County, TN",45,2835000,63000.0,2021
18097,"Marion County, IN",47149,"Rutherford County, TN",38,1014000,26684.21052631579,2021
21067,"Fayette County, KY",47149,"Rutherford County, TN",43,1422000,33069.767441860466,2021
47099,"Lawrence County, TN",47149,"Rutherford County, TN",34,847000,24911.764705882353,2021
47189,"Wilson County, TN",47159,"Smith County, TN",356,8071000,22671.34831460674,2021
47037,"Davidson County, TN",47159,"Smith County, TN",88,3088000,35090.90909090909,2021
47141,"Putnam County, TN",47159,"Smith County, TN",85,1427000,16788.235294117647,2021
47149,"Rutherford County, TN",47159,"Smith County, TN",86,1934000,22488.372093023256,2021
47041,"DeKalb County, TN",47159,"Smith County, TN",61,1493000,24475.409836065573,2021
47111,"Macon County, TN",47159,"Smith County, TN",63,1136000,18031.74603174603,2021
47165,"Sumner County, TN",47159,"Smith County, TN",60,1834000,30566.666666666668,2021
47037,"Davidson County, TN",47165,"Sumner County, TN",3901,141130000,36177.903101768774,2021
47147,"Robertson County, TN",47165,"Sumner County, TN",1031,33890000,32870.9990300679,2021
47189,"Wilson County, TN",47165,"Sumner County, TN",478,15307000,32023.012552301254,2021
47149,"Rutherford County, TN",47165,"Sumner County, TN",422,11611000,27514.218009478675,2021
47111,"Macon County, TN",47165,"Sumner County, TN",331,7619000,23018.12688821752,2021
47187,"Williamson County, TN",47165,"Sumner County, TN",297,16333000,54993.265993265995,2021
47125,"Montgomery County, TN",47165,"Sumner County, TN",209,4847000,23191.387559808612,2021
06037,"Los Angeles County, CA",47165,"Sumner County, TN",173,8257000,47728.32369942196,2021
06059,"Orange County, CA",47165,"Sumner County, TN",173,7756000,44832.36994219653,2021
21227,"Warren County, KY",47165,"Sumner County, TN",142,3438000,24211.267605633802,2021
06073,"San Diego County, CA",47165,"Sumner County, TN",171,10203000,59666.666666666664,2021
17031,"Cook County, IL",47165,"Sumner County, TN",144,15656000,108722.22222222222,2021
47093,"Knox County, TN",47165,"Sumner County, TN",121,4066000,33603.305785123965,2021
06065,"Riverside County, CA",47165,"Sumner County, TN",158,6652000,42101.26582278481,2021
21213,"Simpson County, KY",47165,"Sumner County, TN",121,2087000,17247.93388429752,2021
47021,"Cheatham County, TN",47165,"Sumner County, TN",99,2900000,29292.929292929293,2021
47169,"Trousdale County, TN",47165,"Sumner County, TN",111,2465000,22207.207207207208,2021
47157,"Shelby County, TN",47165,"Sumner County, TN",109,3797000,34834.8623853211,2021
04013,"Maricopa County, AZ",47165,"Sumner County, TN",97,3943000,40649.48453608248,2021
06071,"San Bernardino County, CA",47165,"Sumner County, TN",106,3155000,29764.150943396227,2021
47119,"Maury County, TN",47165,"Sumner County, TN",69,2090000,30289.855072463768,2021
17043,"DuPage County, IL",47165,"Sumner County, TN",84,8631000,102750.0,2021
47141,"Putnam County, TN",47165,"Sumner County, TN",52,1856000,35692.307692307695,2021
21111,"Jefferson County, KY",47165,"Sumner County, TN",56,2286000,40821.42857142857,2021
48201,"Harris County, TX",47165,"Sumner County, TN",64,2662000,41593.75,2021
32003,"Clark County, NV",47165,"Sumner County, TN",50,5392000,107840.0,2021
47065,"Hamilton County, TN",47165,"Sumner County, TN",44,1377000,31295.454545454544,2021
47043,"Dickson County, TN",47165,"Sumner County, TN",48,997000,20770.833333333332,2021
12011,"Broward County, FL",47165,"Sumner County, TN",50,2393000,47860.0,2021
47113,"Madison County, TN",47165,"Sumner County, TN",49,1433000,29244.897959183672,2021
17089,"Kane County, IL",47165,"Sumner County, TN",44,3287000,74704.54545454546,2021
17197,"Will County, IL",47165,"Sumner County, TN",43,2217000,51558.13953488372,2021
21003,"Allen County, KY",47165,"Sumner County, TN",48,921000,19187.5,2021
12099,"Palm Beach County, FL",47165,"Sumner County, TN",42,1971000,46928.57142857143,2021
12103,"Pinellas County, FL",47165,"Sumner County, TN",41,1410000,34390.243902439026,2021
53033,"King County, WA",47165,"Sumner County, TN",37,2779000,75108.1081081081,2021
01073,"Jefferson County, AL",47165,"Sumner County, TN",35,1424000,40685.71428571428,2021
17097,"Lake County, IL",47165,"Sumner County, TN",52,2771000,53288.46153846154,2021
36103,"Suffolk County, NY",47165,"Sumner County, TN",28,2161000,77178.57142857143,2021
47159,"Smith County, TN",47165,"Sumner County, TN",34,569000,16735.29411764706,2021
47165,"Sumner County, TN",47169,"Trousdale County, TN",204,5007000,24544.117647058825,2021
47189,"Wilson County, TN",47169,"Trousdale County, TN",178,4621000,25960.674157303372,2021
47037,"Davidson County, TN",47169,"Trousdale County, TN",57,1005000,17631.57894736842,2021
47111,"Macon County, TN",47169,"Trousdale County, TN",85,1254000,14752.941176470587,2021
47157,"Shelby County, TN",47169,"Trousdale County, TN",30,158000,5266.666666666667,2021
47159,"Smith County, TN",47169,"Trousdale County, TN",50,1202000,24040.0,2021
47149,"Rutherford County, TN",47169,"Trousdale County, TN",53,890000,16792.45283018868,2021
47037,"Davidson County, TN",47187,"Williamson County, TN",4847,338562000,69849.80400247576,2021
47119,"Maury County, TN",47187,"Williamson County, TN",1007,35478000,35231.38033763655,2021
47149,"Rutherford County, TN",47187,"Williamson County, TN",725,29626000,40863.44827586207,2021
06037,"Los Angeles County, CA",47187,"Williamson County, TN",770,51203000,66497.4025974026,2021
06059,"Orange County, CA",47187,"Williamson County, TN",782,76297000,97566.49616368287,2021
17031,"Cook County, IL",47187,"Williamson County, TN",446,58007000,130060.53811659192,2021
06073,"San Diego County, CA",47187,"Williamson County, TN",370,33968000,91805.4054054054,2021
47157,"Shelby County, TN",47187,"Williamson County, TN",278,21372000,76877.69784172662,2021
47189,"Wilson County, TN",47187,"Williamson County, TN",209,9864000,47196.17224880383,2021
04013,"Maricopa County, AZ",47187,"Williamson County, TN",223,13666000,61282.511210762335,2021
47165,"Sumner County, TN",47187,"Williamson County, TN",188,12030000,63989.36170212766,2021
53033,"King County, WA",47187,"Williamson County, TN",266,25653000,96439.84962406015,2021
17043,"DuPage County, IL",47187,"Williamson County, TN",283,51810000,183074.20494699647,2021
06065,"Riverside County, CA",47187,"Williamson County, TN",211,13716000,65004.739336492894,2021
47043,"Dickson County, TN",47187,"Williamson County, TN",166,4466000,26903.614457831325,2021
06085,"Santa Clara County, CA",47187,"Williamson County, TN",209,26112000,124937.7990430622,2021
06013,"Contra Costa County, CA",47187,"Williamson County, TN",191,20921000,109534.03141361257,2021
47093,"Knox County, TN",47187,"Williamson County, TN",129,5399000,41852.71317829457,2021
47065,"Hamilton County, TN",47187,"Williamson County, TN",96,3972000,41375.0,2021
47117,"Marshall County, TN",47187,"Williamson County, TN",120,3812000,31766.666666666668,2021
13121,"Fulton County, GA",47187,"Williamson County, TN",85,7839000,92223.5294117647,2021
47125,"Montgomery County, TN",47187,"Williamson County, TN",101,8233000,81514.85148514851,2021
06067,"Sacramento County, CA",47187,"Williamson County, TN",102,9684000,94941.17647058824,2021
47021,"Cheatham County, TN",47187,"Williamson County, TN",104,4944000,47538.46153846154,2021
36061,"New York County, NY",47187,"Williamson County, TN",95,11814000,124357.8947368421,2021
48113,"Dallas County, TX",47187,"Williamson County, TN",93,7223000,77666.66666666667,2021
06111,"Ventura County, CA",47187,"Williamson County, TN",108,6641000,61490.74074074074,2021
48201,"Harris County, TX",47187,"Williamson County, TN",81,11986000,147975.3086419753,2021
01073,"Jefferson County, AL",47187,"Williamson County, TN",78,5858000,75102.56410256411,2021
12011,"Broward County, FL",47187,"Williamson County, TN",102,4907000,48107.8431372549,2021
32003,"Clark County, NV",47187,"Williamson County, TN",74,4024000,54378.37837837838,2021
47081,"Hickman County, TN",47187,"Williamson County, TN",59,1432000,24271.186440677968,2021
06061,"Placer County, CA",47187,"Williamson County, TN",105,9012000,85828.57142857143,2021
37119,"Mecklenburg County, NC",47187,"Williamson County, TN",81,7642000,94345.67901234567,2021
01089,"Madison County, AL",47187,"Williamson County, TN",63,3145000,49920.63492063492,2021
26125,"Oakland County, MI",47187,"Williamson County, TN",89,12213000,137224.7191011236,2021
48453,"Travis County, TX",47187,"Williamson County, TN",96,6535000,68072.91666666667,2021
12099,"Palm Beach County, FL",47187,"Williamson County, TN",68,4111000,60455.882352941175,2021
17097,"Lake County, IL",47187,"Williamson County, TN",81,19292000,238172.83950617284,2021
12095,"Orange County, FL",47187,"Williamson County, TN",63,2606000,41365.079365079364,2021
17089,"Kane County, IL",47187,"Williamson County, TN",92,5111000,55554.34782608696,2021
06001,"Alameda County, CA",47187,"Williamson County, TN",79,5692000,72050.6329113924,2021
08041,"El Paso County, CO",47187,"Williamson County, TN",72,3376000,46888.88888888889,2021
12057,"Hillsborough County, FL",47187,"Williamson County, TN",68,3448000,50705.882352941175,2021
06071,"San Bernardino County, CA",47187,"Williamson County, TN",65,3279000,50446.153846153844,2021
08031,"Denver County, CO",47187,"Williamson County, TN",44,2466000,56045.454545454544,2021
12031,"Duval County, FL",47187,"Williamson County, TN",64,2976000,46500.0,2021
48439,"Tarrant County, TX",47187,"Williamson County, TN",67,5173000,77208.95522388059,2021
51059,"Fairfax County, VA",47187,"Williamson County, TN",62,5196000,83806.45161290323,2021
08035,"Douglas County, CO",47187,"Williamson County, TN",71,4859000,68436.61971830986,2021
48085,"Collin County, TX",47187,"Williamson County, TN",60,4210000,70166.66666666667,2021
12103,"Pinellas County, FL",47187,"Williamson County, TN",48,4432000,92333.33333333333,2021
13067,"Cobb County, GA",47187,"Williamson County, TN",65,3607000,55492.307692307695,2021
17197,"Will County, IL",47187,"Williamson County, TN",70,5886000,84085.71428571429,2021
37183,"Wake County, NC",47187,"Williamson County, TN",59,3404000,57694.91525423729,2021
47141,"Putnam County, TN",47187,"Williamson County, TN",41,2304000,56195.12195121951,2021
21111,"Jefferson County, KY",47187,"Williamson County, TN",60,3908000,65133.333333333336,2021
29189,"St. Louis County, MO",47187,"Williamson County, TN",47,5446000,115872.34042553192,2021
39049,"Franklin County, OH",47187,"Williamson County, TN",48,2308000,48083.333333333336,2021
47147,"Robertson County, TN",47187,"Williamson County, TN",39,1136000,29128.20512820513,2021
48491,"Williamson County, TX",47187,"Williamson County, TN",54,2580000,47777.77777777778,2021
06097,"Sonoma County, CA",47187,"Williamson County, TN",49,1706000,34816.32653061225,2021
18097,"Marion County, IN",47187,"Williamson County, TN",48,1635000,34062.5,2021
36047,"Kings County, NY",47187,"Williamson County, TN",35,2918000,83371.42857142857,2021
36103,"Suffolk County, NY",47187,"Williamson County, TN",56,2418000,43178.57142857143,2021
12071,"Lee County, FL",47187,"Williamson County, TN",29,1840000,63448.275862068964,2021
21067,"Fayette County, KY",47187,"Williamson County, TN",42,1858000,44238.09523809524,2021
25017,"Middlesex County, MA",47187,"Williamson County, TN",46,3838000,83434.78260869565,2021
39061,"Hamilton County, OH",47187,"Williamson County, TN",38,2724000,71684.21052631579,2021
47003,"Bedford County, TN",47187,"Williamson County, TN",34,1319000,38794.117647058825,2021
48121,"Denton County, TX",47187,"Williamson County, TN",81,4376000,54024.69135802469,2021
13135,"Gwinnett County, GA",47187,"Williamson County, TN",40,1894000,47350.0,2021
47037,"Davidson County, TN",47189,"Wilson County, TN",4097,167462000,40874.29826702465,2021
47149,"Rutherford County, TN",47189,"Wilson County, TN",991,29891000,30162.462159434916,2021
47165,"Sumner County, TN",47189,"Wilson County, TN",552,16434000,29771.739130434784,2021
47187,"Williamson County, TN",47189,"Wilson County, TN",378,17822000,47148.148148148146,2021
47159,"Smith County, TN",47189,"Wilson County, TN",199,5564000,27959.798994974873,2021
47141,"Putnam County, TN",47189,"Wilson County, TN",146,3511000,24047.945205479453,2021
47125,"Montgomery County, TN",47189,"Wilson County, TN",127,4306000,33905.51181102362,2021
06037,"Los Angeles County, CA",47189,"Wilson County, TN",142,7347000,51739.43661971831,2021
47157,"Shelby County, TN",47189,"Wilson County, TN",133,4534000,34090.22556390977,2021
17031,"Cook County, IL",47189,"Wilson County, TN",125,8344000,66752.0,2021
47041,"DeKalb County, TN",47189,"Wilson County, TN",108,2310000,21388.88888888889,2021
47093,"Knox County, TN",47189,"Wilson County, TN",101,5945000,58861.38613861386,2021
47169,"Trousdale County, TN",47189,"Wilson County, TN",120,2898000,24150.0,2021
06065,"Riverside County, CA",47189,"Wilson County, TN",161,6208000,38559.00621118012,2021
47147,"Robertson County, TN",47189,"Wilson County, TN",86,3730000,43372.09302325582,2021
06059,"Orange County, CA",47189,"Wilson County, TN",104,4278000,41134.61538461538,2021
47065,"Hamilton County, TN",47189,"Wilson County, TN",67,1956000,29194.02985074627,2021
04013,"Maricopa County, AZ",47189,"Wilson County, TN",87,3760000,43218.3908045977,2021
06073,"San Diego County, CA",47189,"Wilson County, TN",78,3025000,38782.05128205128,2021
17043,"DuPage County, IL",47189,"Wilson County, TN",97,7407000,76360.82474226804,2021
47119,"Maury County, TN",47189,"Wilson County, TN",75,2326000,31013.333333333332,2021
47111,"Macon County, TN",47189,"Wilson County, TN",56,1258000,22464.285714285714,2021
47021,"Cheatham County, TN",47189,"Wilson County, TN",56,1573000,28089.285714285714,2021
32003,"Clark County, NV",47189,"Wilson County, TN",70,5060000,72285.71428571429,2021
53033,"King County, WA",47189,"Wilson County, TN",57,3994000,70070.17543859649,2021
06013,"Contra Costa County, CA",47189,"Wilson County, TN",62,3605000,58145.16129032258,2021
06111,"Ventura County, CA",47189,"Wilson County, TN",49,2321000,47367.34693877551,2021
12099,"Palm Beach County, FL",47189,"Wilson County, TN",45,1396000,31022.222222222223,2021
06061,"Placer County, CA",47189,"Wilson County, TN",60,3567000,59450.0,2021
47043,"Dickson County, TN",47189,"Wilson County, TN",33,978000,29636.363636363636,2021
47113,"Madison County, TN",47189,"Wilson County, TN",41,1750000,42682.92682926829,2021
